CODGEO,NOM_COMMUNE,POPULATION,DEP,REG
29083,Île-de-Sein,263,29,53
29084,Île-Molène,176,29,53
29085,Île-Tudy,742,29,53
29086,Irvillac,1411,29,53
29087,Le Juch,765,29,53
29089,Kergloff,897,29,53
29090,Kerlaz,805,29,53
29091,Kerlouan,1999,29,53
29093,Kernilis,1407,29,53
29094,Kernouës,665,29,53
29095,Kersaint-Plabennec,1571,29,53
29097,Lampaul-Guimiliau,2032,29,53
29098,Lampaul-Plouarzel,2221,29,53
29099,Lampaul-Ploudalmézeau,816,29,53
29100,Lanarvily,401,29,53
29101,Landéda,3702,29,53
29102,Landeleau,993,29,53
29103,Landerneau,16363,29,53
29104,Landévennec,330,29,53
29105,Landivisiau,9426,29,53
29106,Landrévarzec,1882,29,53
29107,Landudal,930,29,53
29108,Landudec,1459,29,53
29109,Landunvez,1579,29,53
29110,Langolen,836,29,53
29111,Lanhouarneau,1282,29,53
29112,Lanildut,1013,29,53
29113,Lanmeur,2387,29,53
29114,Lannéanou,342,29,53
29115,Lannédern,321,29,53
29116,Lanneuffret,158,29,53
29117,Lannilis,5709,29,53
29119,Lanrivoaré,1551,29,53
29120,Lanvéoc,2044,29,53
29122,Laz,685,29,53
29123,Lennon,812,29,53
29124,Lesneven,7566,29,53
29125,Leuhan,846,29,53
29126,Loc-Brévalaire,210,29,53
29128,Loc-Eguiner,376,29,53
29130,Locmaria-Plouzané,5130,29,53
29131,Locmélar,487,29,53
29132,Locquénolé,790,29,53
29133,Locquirec,1555,29,53
29134,Locronan,829,29,53
29135,Loctudy,4075,29,53
29136,Locunolé,1177,29,53
29137,Logonna-Daoulas,2130,29,53
29139,Lopérec,828,29,53
29140,Loperhet,3959,29,53
29141,Loqueffret,336,29,53
29142,Lothey,424,29,53
29143,Mahalon,1021,29,53
29144,La Martyre,751,29,53
29145,Confort-Meilars,861,29,53
29146,Melgven,3371,29,53
29147,Mellac,3404,29,53
29148,Mespaul,946,29,53
29150,Moëlan-sur-Mer,6749,29,53
29151,Morlaix,15194,29,53
29152,Motreff,654,29,53
29153,Névez,2795,29,53
29155,Ouessant,860,29,53
29156,Pencran,2234,29,53
29158,Penmarch,5508,29,53
29159,Peumerit,917,29,53
29160,Plabennec,8686,29,53
29161,Pleuven,3311,29,53
29162,Pleyben,3692,29,53
29163,Pleyber-Christ,3166,29,53
29165,Plobannalec-Lesconil,3718,29,53
29166,Ploéven,550,29,53
29167,Plogastel-Saint-Germain,2024,29,53
29168,Plogoff,1131,29,53
29169,Plogonnec,3236,29,53
29170,Plomelin,4239,29,53
29171,Plomeur,3904,29,53
29172,Plomodiern,2282,29,53
29173,Plonéis,2409,29,53
29174,Plonéour-Lanvern,6452,29,53
29175,Plonévez-du-Faou,2160,29,53
29176,Plonévez-Porzay,1781,29,53
29177,Plouarzel,4029,29,53
29178,Ploudalmézeau,6522,29,53
29179,Ploudaniel,3732,29,53
29180,Ploudiry,872,29,53
29181,Plouédern,3103,29,53
29182,Plouégat-Guérand,1050,29,53
29183,Plouégat-Moysan,717,29,53
29184,Plouénan,2610,29,53
29185,Plouescat,3554,29,53
29186,Plouezoc'h,1646,29,53
29187,Plougar,789,29,53
29188,Plougasnou,3192,29,53
29189,Plougastel-Daoulas,13434,29,53
29190,Plougonvelin,4521,29,53
29191,Plougonven,3382,29,53
29192,Plougoulm,1755,29,53
29193,Plougourvest,1522,29,53
29195,Plouguerneau,6755,29,53
29196,Plouguin,2268,29,53
29197,Plouhinec,3919,29,53
29198,Plouider,1809,29,53
29199,Plouigneau,5014,29,53
29201,Ploumoguer,2074,29,53
29202,Plounéour-Ménez,1297,29,53
29204,Plounéventer,2251,29,53
29205,Plounévézel,1157,29,53
29206,Plounévez-Lochrist,2281,29,53
29207,Plourin-lès-Morlaix,4548,29,53
29208,Plourin,1268,29,53
29209,Plouvien,3968,29,53
29210,Plouvorn,2916,29,53
29211,Plouyé,687,29,53
29212,Plouzané,13567,29,53
29213,Plouzévédé,1897,29,53
29214,Plovan,677,29,53
29215,Plozévet,2984,29,53
29216,Pluguffan,4223,29,53
29217,Pont-Aven,2777,29,53
29218,Pont-Croix,1669,29,53
29220,Pont-l'Abbé,8484,29,53
29221,Porspoder,1753,29,53
29222,Port-Launay,404,29,53
29224,Pouldergat,1213,29,53
29225,Pouldreuzic,2119,29,53
29226,Poullan-sur-Mer,1453,29,53
29227,Poullaouen,1470,29,53
29228,Primelin,650,29,53
29229,Quéménéven,1119,29,53
29230,Querrien,1645,29,53
29232,Quimper,64385,29,53
29233,Quimperlé,12469,29,53
29234,Rédené,3043,29,53
29235,Le Relecq-Kerhuon,11897,29,53
29236,Riec-sur-Bélon,4376,29,53
29237,La Roche-Maurice,1893,29,53
29238,Roscanvel,855,29,53
29239,Roscoff,3334,29,53
29240,Rosnoën,1012,29,53
29241,Rosporden,7550,29,53
29243,Saint-Coulitz,475,29,53
29244,Saint-Derrien,861,29,53
29245,Saint-Divy,1605,29,53
29246,Saint-Eloy,220,29,53
29247,Saint-Évarzec,3574,29,53
29248,Saint-Frégant,874,29,53
29249,Saint-Goazec,739,29,53
29250,Saint-Hernin,753,29,53
29251,Saint-Jean-du-Doigt,692,29,53
29252,Saint-Jean-Trolimon,997,29,53
29254,Saint-Martin-des-Champs,4773,29,53
29255,Saint-Méen,942,29,53
29256,Saint-Nic,753,29,53
29257,Saint-Pabu,2087,29,53
29259,Saint-Pol-de-Léon,6941,29,53
29260,Saint-Renan,8577,29,53
29261,Saint-Rivoal,223,29,53
29262,Saint-Sauveur,849,29,53
29263,Saint-Ségal,1182,29,53
29264,Saint-Servais,784,29,53
29265,Sainte-Sève,1077,29,53
29266,Saint-Thégonnec Loc-Eguiner,3148,29,53
29267,Saint-Thois,703,29,53
29268,Saint-Thonan,1956,29,53
29269,Saint-Thurien,1000,29,53
29270,Saint-Urbain,1670,29,53
29271,Saint-Vougay,873,29,53
29272,Saint-Yvi,3431,29,53
29273,Santec,2454,29,53
29274,Scaër,5178,29,53
29275,Scrignac,816,29,53
29276,Sibiril,1143,29,53
29277,Sizun,2325,29,53
29278,Spézet,1774,29,53
29279,Taulé,2914,29,53
29280,Telgruc-sur-Mer,2167,29,53
29281,Tourch,1002,29,53
29282,Trébabu,368,29,53
29284,Treffiagat,2429,29,53
29285,Tréflaouénan,518,29,53
29286,Tréflévénez,260,29,53
29287,Tréflez,991,29,53
29288,Trégarantec,634,29,53
29289,Trégarvan,134,29,53
29290,Tréglonou,689,29,53
29291,Trégourez,947,29,53
29292,Tréguennec,311,29,53
29293,Trégunc,7148,29,53
29294,Le Tréhou,633,29,53
29295,Trémaouézan,483,29,53
29296,Tréméoc,1503,29,53
29297,Tréméven,2402,29,53
29298,Tréogat,573,29,53
29299,Tréouergat,323,29,53
29300,Le Trévoux,1652,29,53
29301,Trézilidé,405,29,53
29302,Pont-de-Buis-lès-Quimerch,3663,29,53
35001,Acigné,6874,35,53
35002,Amanlis,1768,35,53
35003,Andouillé-Neuville,1017,35,53
35004,Val-Couesnon,4072,35,53
35005,Arbrissel,266,35,53
35006,Argentré-du-Plessis,4633,35,53
35007,Aubigné,453,35,53
35008,Availles-sur-Seiche,630,35,53
35009,Baguer-Morvan,1702,35,53
35010,Baguer-Pican,1756,35,53
35012,Bain-de-Bretagne,7674,35,53
35013,Bains-sur-Oust,3535,35,53
35014,Bais,2539,35,53
35015,Balazé,2162,35,53
35016,Baulon,2210,35,53
35017,La Baussaine,675,35,53
35018,La Bazouge-du-Désert,1095,35,53
35019,Bazouges-la-Pérouse,1877,35,53
35021,Beaucé,1256,35,53
35022,Bécherel,677,35,53
35023,Bédée,4662,35,53
35024,Betton,12964,35,53
35025,Billé,1010,35,53
35026,Bléruais,97,35,53
35027,Boisgervilly,1804,35,53
35028,Boistrudan,728,35,53
35029,Bonnemain,1536,35,53
35030,La Bosse-de-Bretagne,696,35,53
35031,La Bouëxière,4667,35,53
35032,Bourgbarré,4804,35,53
35033,Bourg-des-Comptes,3411,35,53
35034,La Boussac,1271,35,53
35035,Bovel,618,35,53
35037,Bréal-sous-Montfort,6391,35,53
35038,Bréal-sous-Vitré,612,35,53
35039,Brécé,2232,35,53
35040,Breteil,3675,35,53
35041,Brie,988,35,53
35042,Brielles,692,35,53
35044,Broualan,415,35,53
35045,Bruc-sur-Aff,855,35,53
35046,Les Brulais,542,35,53
35047,Bruz,19683,35,53
35049,Cancale,5672,35,53
35050,Cardroc,589,35,53
35051,Cesson-Sévigné,18761,35,53
35052,Champeaux,505,35,53
35054,Chanteloup,1912,35,53
35055,Chantepie,10670,35,53
35056,La Chapelle-aux-Filtzméens,824,35,53
35057,La Chapelle-Bouëxic,1537,35,53
35058,La Chapelle-Chaussée,1298,35,53
35059,La Chapelle-des-Fougeretz,4738,35,53
35060,La Chapelle du Lou du Lac,1050,35,53
35061,La Chapelle-Erbrée,717,35,53
35062,La Chapelle-Fleurigné,2451,35,53
35063,La Chapelle-Saint-Aubert,479,35,53
35064,La Chapelle-de-Brain,1114,35,53
35065,La Chapelle-Thouarault,2304,35,53
35066,Chartres-de-Bretagne,8880,35,53
35067,Chasné-sur-Illet,1744,35,53
35068,Châteaubourg,7533,35,53
35069,Châteaugiron,10845,35,53
35070,Châteauneuf-d'Ille-et-Vilaine,1664,35,53
35071,Le Châtellier,430,35,53
35072,Châtillon-en-Vendelais,1775,35,53
35075,Chauvigné,810,35,53
35076,Chavagne,4709,35,53
35077,Chelun,363,35,53
35078,Cherrueix,1108,35,53
35079,Chevaigné,2397,35,53
35080,Cintré,2645,35,53
35081,Clayes,947,35,53
35082,Coësmes,1426,35,53
35084,Comblessac,671,35,53
35085,Combourg,6411,35,53
35086,Combourtillé,610,35,53
35087,Cornillé,961,35,53
35088,Corps-Nuds,3567,35,53
35089,La Couyère,448,35,53
35090,Crevin,2819,35,53
35091,Le Crouais,592,35,53
35092,Cuguen,828,35,53
35093,Dinard,10772,35,53
35094,Dingé,1705,35,53
35095,Dol-de-Bretagne,5829,35,53
35096,Domagné,2491,35,53
35097,Domalain,2055,35,53
35098,La Dominelais,1424,35,53
35099,Domloup,3877,35,53
35101,Dourdain,1237,35,53
35102,Drouges,502,35,53
35103,Eancé,429,35,53
35104,Epiniac,1438,35,53
35105,Erbrée,1703,35,53
35106,Ercé-en-Lamée,1566,35,53
35107,Ercé-près-Liffré,2034,35,53
35108,Essé,1028,35,53
35109,Étrelles,2703,35,53
35110,Feins,1074,35,53
35111,Le Ferré,732,35,53
35114,Forges-la-Forêt,268,35,53
35115,Fougères,20307,35,53
35116,La Fresnais,2509,35,53
35117,Gaël,1613,35,53
35118,Gahard,1523,35,53
35119,Gennes-sur-Seiche,938,35,53
35120,Gévezé,6061,35,53
35121,Gosné,2145,35,53
35122,La Gouesnière,2021,35,53
35123,Goven,4359,35,53
35124,Grand-Fougeray,2584,35,53
35125,La Guerche-de-Bretagne,4554,35,53
35126,Guichen,9412,35,53
35127,Guignen,4175,35,53
35128,Guipel,1738,35,53
35130,Hédé-Bazouges,2267,35,53
35131,L'Hermitage,4730,35,53
35132,Hirel,1382,35,53
35133,Iffendic,4609,35,53
35134,Les Iffs,274,35,53
35135,Irodouër,2300,35,53
35136,Janzé,8649,35,53
35137,Javené,2205,35,53
35138,Laignelet,1234,35,53
35139,Laillé,5225,35,53
35140,Lalleu,593,35,53
35141,Landavran,674,35,53
35142,Landéan,1250,35,53
35143,Landujan,941,35,53
35144,Langan,1106,35,53
35145,Langon,1423,35,53
35146,Langouet,604,35,53
35148,Lanrigan,136,35,53
35149,Lassy,1841,35,53
35150,Lécousse,3530,35,53
35151,Lieuron,811,35,53
35152,Liffré,9339,35,53
35153,Lillemer,398,35,53
35154,Livré-sur-Changeon,1758,35,53
35155,Lohéac,702,35,53
35156,Longaulnay,592,35,53
35157,Le Loroux,621,35,53
35159,Lourmais,340,35,53
35160,Loutehel,243,35,53
35161,Louvigné-de-Bais,1890,35,53
35162,Louvigné-du-Désert,3346,35,53
35163,Luitré-Dompierre,1868,35,53
35164,Marcillé-Raoul,749,35,53
35165,Marcillé-Robert,1017,35,53
35166,Marpiré,1023,35,53
35167,Martigné-Ferchaud,2688,35,53
35168,Val d'Anast,3930,35,53
35169,Maxent,1450,35,53
35170,Mecé,618,35,53
35171,Médréac,1853,35,53
35172,Meillac,1974,35,53
35173,Melesse,7541,35,53
35174,Mellé,651,35,53
35175,Mernel,1021,35,53
35176,Guipry-Messac,7354,35,53
35177,La Mézière,5033,35,53
35178,Mézières-sur-Couesnon,1734,35,53
35179,Miniac-Morvan,4408,35,53
35180,Miniac-sous-Bécherel,776,35,53
35181,Le Minihic-sur-Rance,1524,35,53
35183,Mondevert,804,35,53
35184,Montauban-de-Bretagne,6597,35,53
35185,Montautour,269,35,53
35186,Mont-Dol,1101,35,53
35187,Monterfil,1366,35,53
35188,Montfort-sur-Meu,6810,35,53
35189,Montgermont,3827,35,53
35190,Monthault,248,35,53
35191,Les Portes du Coglais,2208,35,53
35192,Montreuil-des-Landes,237,35,53
35193,Montreuil-le-Gast,2080,35,53
35194,Montreuil-sous-Pérouse,1043,35,53
35195,Montreuil-sur-Ille,2420,35,53
35196,Mordelles,7911,35,53
35197,Mouazé,1712,35,53
35198,Moulins,724,35,53
35199,Moussé,293,35,53
35200,Moutiers,896,35,53
35201,Muel,927,35,53
35202,La Noë-Blanche,1002,35,53
35203,La Nouaye,362,35,53
35204,Nouvoitou,3911,35,53
35205,Noyal-sous-Bazouges,392,35,53
35206,Noyal-Châtillon-sur-Seiche,8359,35,53
35207,Noyal-sur-Vilaine,6269,35,53
35208,Orgères,5732,35,53
35210,Pacé,11703,35,53
35211,Paimpont,1772,35,53
35212,Pancé,1159,35,53
35214,Parcé,657,35,53
35215,Parigné,1286,35,53
35216,Parthenay-de-Bretagne,1793,35,53
35217,Le Pertre,1363,35,53
35218,Le Petit-Fougeray,901,35,53
35219,Pipriac,3859,35,53
35220,Piré-Chancé,3224,35,53
35221,Pléchâtel,2833,35,53
35222,Pleine-Fougères,2002,35,53
35223,Plélan-le-Grand,4076,35,53
35224,Plerguer,2895,35,53
35225,Plesder,790,35,53
35226,Pleugueneuc,2087,35,53
35227,Pleumeleuc,3543,35,53
35228,Pleurtuit,7167,35,53
35229,Pocé-les-Bois,1312,35,53
35230,Poilley,394,35,53
35231,Poligné,1261,35,53
35232,Princé,400,35,53
35233,Québriac,1588,35,53
35234,Quédillac,1287,35,53
35235,Rannée,1100,35,53
35236,Redon,9542,35,53
35237,Renac,1027,35,53
35238,Rennes,230890,35,53
35239,Retiers,4566,35,53
35240,Le Rheu,9839,35,53
35241,La Richardais,2664,35,53
35242,Rimou,357,35,53
35243,Romagné,2438,35,53
35244,Romazy,277,35,53
35245,Romillé,4189,35,53
35246,Roz-Landrieux,1378,35,53
35247,Roz-sur-Couesnon,1059,35,53
35248,Sains,468,35,53
35249,Sainte-Anne-sur-Vilaine,1035,35,53
35250,Saint-Armel,2433,35,53
35251,Saint-Aubin-d'Aubigné,4304,35,53
35252,Saint-Aubin-des-Landes,917,35,53
35253,Saint-Aubin-du-Cormier,4203,35,53
35255,Saint-Benoît-des-Ondes,975,35,53
35256,Saint-Briac-sur-Mer,2258,35,53
35257,Maen Roch,5088,35,53
35258,Saint-Brieuc-des-Iffs,330,35,53
35259,Saint-Broladre,1153,35,53
35260,Saint-Christophe-des-Bois,566,35,53
35261,Saint-Christophe-de-Valains,231,35,53
35262,Sainte-Colombe,368,35,53
35263,Saint-Coulomb,2969,35,53
35264,Saint-Didier,2022,35,53
35265,Saint-Domineuc,2619,35,53
35266,Saint-Erblon,3651,35,53
35268,Saint-Ganton,413,35,53
35270,Saint-Georges-de-Gréhaigne,384,35,53
35271,Saint-Georges-de-Reintembault,1541,35,53
35272,Saint-Germain-du-Pinel,1018,35,53
35273,Saint-Germain-en-Coglès,2096,35,53
35274,Saint-Germain-sur-Ille,1017,35,53
35275,Saint-Gilles,5576,35,53
35276,Saint-Gondran,651,35,53
35277,Saint-Gonlay,377,35,53
35278,Saint-Grégoire,9957,35,53
35279,Saint-Guinoux,1285,35,53
35280,Saint-Hilaire-des-Landes,1037,35,53
35281,Saint-Jacques-de-la-Lande,13800,35,53
35282,Rives-du-Couesnon,2927,35,53
35283,Saint-Jean-sur-Vilaine,1375,35,53
35284,Saint-Jouan-des-Guérets,2847,35,53
35285,Saint-Just,1107,35,53
35286,Saint-Léger-des-Prés,293,35,53
35287,Saint-Lunaire,2768,35,53
35288,Saint-Malo,47439,35,53
35289,Saint-Malo-de-Phily,1081,35,53
35290,Saint-Malon-sur-Mel,618,35,53
35291,Saint-Marcan,431,35,53
35292,Saint-Marc-le-Blanc,1553,35,53
35294,Sainte-Marie,2247,35,53
35295,Saint-Maugan,505,35,53
35296,Saint-Médard-sur-Ille,1377,35,53
35297,Saint-Méen-le-Grand,4653,35,53
35299,Saint-Méloir-des-Ondes,4720,35,53
35300,Saint-M'Hervé,1354,35,53
35302,Saint-Onen-la-Chapelle,1126,35,53
35304,Saint-Ouen-des-Alleux,1326,35,53
35305,Saint-Péran,407,35,53
35306,Saint-Père-Marc-en-Poulet,2440,35,53
35307,Saint-Pern,966,35,53
35308,Mesnil-Roc'h,4492,35,53
35309,Saint-Rémy-du-Plain,818,35,53
35310,Saint-Sauveur-des-Landes,1565,35,53
35311,Saint-Séglin,610,35,53
35312,Saint-Senoux,1863,35,53
35314,Saint-Suliac,1018,35,53
35315,Saint-Sulpice-la-Forêt,1580,35,53
35316,Saint-Sulpice-des-Landes,820,35,53
35317,Saint-Symphorien,625,35,53
35318,Saint-Thual,996,35,53
35319,Saint-Thurial,2184,35,53
35320,Saint-Uniac,513,35,53
35321,Saulnières,801,35,53
35322,Le Sel-de-Bretagne,1117,35,53
35324,La Selle-en-Luitré,582,35,53
35325,La Selle-Guerchaise,153,35,53
35326,Sens-de-Bretagne,2592,35,53
35327,Servon-sur-Vilaine,4152,35,53
35328,Sixt-sur-Aff,2273,35,53
35329,Sougeal,547,35,53
35330,Taillis,1028,35,53
35331,Talensac,2571,35,53
35332,Teillay,1117,35,53
35333,Le Theil-de-Bretagne,1731,35,53
35334,Thorigné-Fouillard,8667,35,53
35335,Thourie,868,35,53
35336,Le Tiercent,199,35,53
35337,Tinténiac,3939,35,53
35338,Torcé,1281,35,53
35339,Trans-la-Forêt,634,35,53
35340,Treffendel,1350,35,53
35342,Trémeheuc,355,35,53
35343,Tresbœuf,1234,35,53
35345,Trévérien,918,35,53
35346,Trimer,205,35,53
35347,Val-d'Izé,2620,35,53
35350,Vergéal,806,35,53
35351,Le Verger,1389,35,53
35352,Vern-sur-Seiche,8207,35,53
35353,Vezin-le-Coquet,6471,35,53
35354,Vieux-Viel,329,35,53
35355,Vieux-Vy-sur-Couesnon,1286,35,53
35356,Vignoc,2329,35,53
35357,Villamée,301,35,53
35358,La Ville-ès-Nonais,1233,35,53
35359,Visseiche,881,35,53
35360,Vitré,19365,35,53
35361,Le Vivier-sur-Mer,1065,35,53
35362,Le Tronchet,1202,35,53
35363,Pont-Péan,4245,35,53
56001,Allaire,3955,56,53
56002,Ambon,2101,56,53
56003,Arradon,5835,56,53
56004,Arzal,1846,56,53
56005,Arzon,2271,56,53
56006,Augan,1569,56,53
56007,Auray,14207,56,53
56008,Baden,5086,56,53
56009,Bangor,994,56,53
56010,Baud,6367,56,53
56011,Béganne,1493,56,53
56012,Beignon,1944,56,53
56013,Belz,3893,56,53
56014,Berné,1551,56,53
56015,Berric,2129,56,53
56017,Bignan,2757,56,53
56018,Billiers,1066,56,53
56019,Billio,335,56,53
56020,Bohal,873,56,53
56021,Brandérion,1494,56,53
56022,Brandivy,1466,56,53
56023,Brech,7052,56,53
56024,Bréhan,2306,56,53
56025,Brignac,200,56,53
56026,Bubry,2242,56,53
56027,Buléon,547,56,53
56028,Caden,1641,56,53
56029,Calan,1277,56,53
56030,Camoël,1183,56,53
56031,Camors,3260,56,53
56032,Campénéac,1991,56,53
56033,Carentoir,3232,56,53
56034,Carnac,4194,56,53
56035,Caro,1126,56,53
56036,Caudan,7206,56,53
56039,La Chapelle-Neuve,1001,56,53
56040,Cléguer,3460,56,53
56041,Cléguérec,2885,56,53
56042,Colpo,2296,56,53
56043,Concoret,758,56,53
56044,Cournon,812,56,53
56045,Le Cours,697,56,53
56046,Crach,3423,56,53
56047,Crédin,1483,56,53
56048,Le Croisty,739,56,53
56050,La Croix-Helléan,892,56,53
56051,Cruguel,664,56,53
56052,Damgan,1943,56,53
56053,Elven,6651,56,53
56054,Erdeven,4008,56,53
56055,Étel,2074,56,53
56056,Évriguet,210,56,53
56057,Le Faouët,2814,56,53
56058,Férel,3499,56,53
56060,Les Fougerêts,970,56,53
56061,La Gacilly,3995,56,53
56062,Gâvres,696,56,53
56063,Gestel,2601,56,53
56065,Gourhel,711,56,53
56066,Gourin,3960,56,53
56067,Grand-Champ,5929,56,53
56068,La Grée-Saint-Laurent,304,56,53
56069,Groix,2310,56,53
56070,Guégon,2365,56,53
56071,Guéhenno,814,56,53
56072,Gueltas,551,56,53
56073,Guémené-sur-Scorff,1175,56,53
56074,Guénin,1921,56,53
56075,Guer,6208,56,53
56076,Guern,1411,56,53
56077,Le Guerno,989,56,53
56078,Guidel,12338,56,53
56079,Guillac,1396,56,53
56080,Guilliers,1368,56,53
56081,Guiscriff,2037,56,53
56082,Helléan,395,56,53
56083,Hennebont,15910,56,53
56084,Le Hézo,930,56,53
56085,Hœdic,104,56,53
56086,Île-d'Houat,219,56,53
56087,Île-aux-Moines,630,56,53
56088,Île-d'Arz,321,56,53
56089,Inguiniel,2188,56,53
56090,Inzinzac-Lochrist,6691,56,53
56091,Josselin,2584,56,53
56092,Kerfourn,852,56,53
56093,Kergrist,714,56,53
56094,Kervignac,7204,56,53
56096,Landaul,2516,56,53
56097,Landévant,4056,56,53
56098,Lanester,23263,56,53
56099,Langoëlan,403,56,53
56100,Langonnet,1930,56,53
56101,Languidic,8042,56,53
56102,Forges de Lanouée,2253,56,53
56103,Lantillac,296,56,53
56104,Lanvaudan,808,56,53
56105,Lanvénégen,1145,56,53
56106,Larmor-Baden,917,56,53
56107,Larmor-Plage,8418,56,53
56108,Larré,1104,56,53
56109,Lauzach,1264,56,53
56110,Lignol,861,56,53
56111,Limerzel,1370,56,53
56112,Lizio,840,56,53
56113,Locmalo,890,56,53
56114,Locmaria,978,56,53
56115,Locmaria-Grand-Champ,1855,56,53
56116,Locmariaquer,1577,56,53
56117,Locminé,4773,56,53
56118,Locmiquélic,4093,56,53
56119,Locoal-Mendon,3530,56,53
56120,Locqueltas,2031,56,53
56121,Lorient,58329,56,53
56122,Loyat,1750,56,53
56123,Malansac,2339,56,53
56124,Malestroit,2558,56,53
56125,Malguénac,1857,56,53
56126,Marzan,2684,56,53
56127,Mauron,3163,56,53
56128,Melrand,1598,56,53
56129,Ménéac,1476,56,53
56130,Merlevenez,3174,56,53
56131,Meslan,1479,56,53
56132,Meucon,2280,56,53
56133,Missiriac,1195,56,53
56134,Mohon,991,56,53
56135,Molac,1633,56,53
56136,Monteneuf,763,56,53
56137,Monterblanc,3356,56,53
56139,Montertelot,375,56,53
56140,Moréac,3704,56,53
56141,Moustoir-Ac,1775,56,53
56143,Muzillac,5089,56,53
56144,Évellys,3379,56,53
56145,Néant-sur-Yvel,1045,56,53
56146,Neulliac,1482,56,53
56147,Nivillac,4951,56,53
56148,Nostang,1676,56,53
56149,Noyal-Muzillac,2548,56,53
56151,Noyal-Pontivy,3606,56,53
56152,Le Palais,2599,56,53
56153,Péaule,2929,56,53
56154,Peillac,1873,56,53
56155,Pénestin,2085,56,53
56156,Persquen,365,56,53
56157,Plaudren,1978,56,53
56158,Plescop,6362,56,53
56159,Pleucadeuc,1866,56,53
56160,Pleugriffet,1281,56,53
56161,Ploemel,3175,56,53
56162,Ploemeur,18872,56,53
56163,Ploërdut,1255,56,53
56164,Ploeren,6790,56,53
56165,Ploërmel,10163,56,53
56166,Plouay,5755,56,53
56167,Plougoumelen,2664,56,53
56168,Plouharnel,2285,56,53
56169,Plouhinec,5400,56,53
56170,Plouray,1060,56,53
56171,Pluherlin,1542,56,53
56172,Plumelec,2754,56,53
56173,Pluméliau-Bieuzy,4632,56,53
56174,Plumelin,2885,56,53
56175,Plumergat,4207,56,53
56176,Pluneret,6262,56,53
56177,Pluvigner,7682,56,53
56178,Pontivy,14640,56,53
56179,Pont-Scorff,4037,56,53
56180,Porcaro,743,56,53
56181,Port-Louis,2608,56,53
56182,Priziac,1037,56,53
56184,Questembert,8133,56,53
56185,Quéven,8991,56,53
56186,Quiberon,4876,56,53
56188,Quistinic,1444,56,53
56189,Radenac,1066,56,53
56190,Réguiny,1955,56,53
56191,Réminiac,438,56,53
56193,Riantec,5865,56,53
56194,Rieux,2856,56,53
56195,La Roche-Bernard,746,56,53
56196,Rochefort-en-Terre,647,56,53
56197,Val d'Oust,2807,56,53
56198,Rohan,1526,56,53
56199,Roudouallec,722,56,53
56200,Ruffiac,1422,56,53
56201,Le Saint,612,56,53
56202,Saint-Abraham,552,56,53
56203,Saint-Aignan,637,56,53
56204,Saint-Allouestre,675,56,53
56205,Saint-Armel,903,56,53
56206,Saint-Avé,12470,56,53
56207,Saint-Barthélemy,1197,56,53
56208,Saint-Brieuc-de-Mauron,308,56,53
56209,Sainte-Brigitte,178,56,53
56210,Saint-Caradec-Trégomel,467,56,53
56211,Saint-Congard,792,56,53
56212,Saint-Dolay,2645,56,53
56213,Saint-Gérand-Croixanvec,1312,56,53
56214,Saint-Gildas-de-Rhuys,2004,56,53
56215,Saint-Gonnery,1087,56,53
56216,Saint-Gorgon,443,56,53
56218,Saint-Gravé,763,56,53
56219,Saint-Guyomard,1468,56,53
56220,Sainte-Hélène,1303,56,53
56221,Saint-Jacut-les-Pins,1745,56,53
56222,Saint-Jean-Brévelay,2869,56,53
56223,Saint-Jean-la-Poterie,1429,56,53
56224,Saint-Laurent-sur-Oust,396,56,53
56225,Saint-Léry,210,56,53
56226,Saint-Malo-de-Beignon,537,56,53
56227,Saint-Malo-des-Trois-Fontaines,545,56,53
56228,Saint-Marcel,1155,56,53
56229,Saint-Martin-sur-Oust,1312,56,53
56230,Saint-Nicolas-du-Tertre,469,56,53
56231,Saint-Nolff,3990,56,53
56232,Saint-Perreux,1086,56,53
56233,Saint-Philibert,1575,56,53
56234,Saint-Pierre-Quiberon,2344,56,53
56236,Saint-Servant,806,56,53
56237,Saint-Thuriau,1885,56,53
56238,Saint-Tugdual,376,56,53
56239,Saint-Vincent-sur-Oust,1679,56,53
56240,Sarzeau,9212,56,53
56241,Sauzon,1036,56,53
56242,Séglien,673,56,53
56243,Séné,9554,56,53
56244,Sérent,3429,56,53
56245,Silfiac,491,56,53
56246,Le Sourn,2121,56,53
56247,Sulniac,3852,56,53
56248,Surzur,5211,56,53
56249,Taupont,2428,56,53
